id,name,source_ref,description,type_dims,level_dims,basis_dims,environment_dims,mode_dims,physicality_dims,cognitive_dims
dfc4d825-b3f5-51c6-a97d-03a4529795e2,Decide which information should be included or excluded in reports.,TASK_9425,,Core,,,Indoors (Office/Lab),Process/Method,,
57c56982-b145-56c3-b60f-09b899d7ece8,Receive and screen telephone calls and visitors.,TASK_9427,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
082fcce4-a678-5c8d-9139-aad2d9330d0c,"Receive patients, schedule appointments, and maintain patient records.",TASK_9426,,Supplemental,,,Public-Facing,Process/Method,,
f5596da0-f512-5b7b-86e8-372fdbbad6b7,"Answer inquiries concerning the progress of medical cases, within the limits of confidentiality laws.",TASK_9422,,Supplemental,,,Public-Facing,Communication,,
fd67d401-1255-5628-a56f-0623ab16bbc6,Greet customers and help them locate merchandise.,TASK_2048,,Supplemental,,,Public-Facing,Process/Method,,
c4aa5a85-1b7f-501a-800e-c3c7b5f4ce5f,"Accept prescriptions for filling, gathering and processing necessary information.",TASK_2045,,Supplemental,,,Public-Facing,Process/Method,,
4c89898e-5ff2-5697-abfa-e96ffa32b371,Operate cash register to process cash or credit sales.,TASK_2052,,Supplemental,,,Public-Facing,Physical Tool,,
a7a624e5-73ac-5e51-8ed2-2e5e01b1c57f,"Answer telephone inquiries, referring callers to pharmacist when necessary.",TASK_2046,,Supplemental,,,Public-Facing,Process/Method,,
928b8269-a1eb-51a4-8e42-29cf9b6bde41,"Receive, store, and inventory pharmaceutical supplies or medications, check for out-of-date medications, and notify pharmacist when inventory levels are low.",TASK_18704,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
ef003ba8-f2c9-5591-b6ed-58a9b5a96b0c,"Unpack, sort, count, and label incoming merchandise, including items requiring special handling or refrigeration.",TASK_2049,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
730349a7-f705-54e3-8c97-21f15fb10619,"Restock storage areas, replenishing items on shelves.",TASK_2053,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
7b73a6d7-a470-539f-bea2-33eded65489e,"Maintain and clean equipment, work areas, or shelves.",TASK_2055,,Supplemental,,,Indoors (Office/Lab),Physical Tool,,
d3c3d41d-9a58-5480-b0e2-4143c2581a12,Prepare prescription labels by typing or operating a computer and printer.,TASK_2050,,Supplemental,,,Indoors (Office/Lab),Software/Technology,,
6e227052-a4e2-5897-ac9e-92657a350e4e,"Compound, package, and label pharmaceutical products, under direction of pharmacist.",TASK_2059,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
044262c7-74f7-5a7b-86bc-7a56936e970b,"Process medical insurance claims, posting bill amounts and calculating copayments.",TASK_2058,,Supplemental,,,Public-Facing,Process/Method,,
d2d13356-644b-5d73-a404-2540f5774482,"Perform clerical tasks, such as filing, compiling and maintaining prescription records, or composing letters.",TASK_2054,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
6b893183-e63a-58a4-8cd3-08d771ad6100,"Prepare, maintain, and record records of inventories, receipts, purchases, or deliveries, using a variety of computer screen formats.",TASK_2057,,Supplemental,,,Indoors (Office/Lab),Software/Technology,,
e5d138ae-2596-547f-b2e0-4402e841556d,"Deliver medication to treatment areas, living units, residences, or clinics, using various means of transportation.",TASK_2062,,Supplemental,,,Public-Facing,Process/Method,,
a3387fe2-2d0c-57dc-b4ed-d6990e636a0d,Hold or restrain animals during veterinary procedures.,TASK_4312,,Supplemental,,,Indoors (Office/Lab),Physical Tool,,
c2ea14f1-56a5-55c4-a713-7b5450a88645,Monitor animals recovering from surgery and notify veterinarians of any unusual changes or symptoms.,TASK_4306,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
36862485-a002-5b58-bf97-e1013586b7a2,Fill medication prescriptions.,TASK_4314,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
bd9ae06c-6e9f-5973-8095-16de6ff771b9,"Clean and maintain kennels, animal holding areas, examination or operating rooms, or animal loading or unloading facilities to control the spread of disease.",TASK_4311,,Supplemental,,,Indoors (Office/Lab),Physical Tool,,
dbefaede-3b81-5cec-9e0e-0e086f30f2b3,Examine animals to detect behavioral changes or clinical symptoms that could indicate illness or injury.,TASK_4316,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
eab77f98-729f-52fa-ba85-a51ea4f8f6d1,"Perform routine laboratory tests or diagnostic tests, such as taking or developing x-rays.",TASK_4313,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
54264e1a-c3fc-5a43-a2a3-131c53de4e5d,Assist veterinarians in examining animals to determine the nature of illnesses or injuries.,TASK_4317,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
556e3d61-d485-530e-8caf-4c1dfed0f1a1,"Administer medication, immunizations, or blood plasma to animals as prescribed by veterinarians.",TASK_4309,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
29538ea2-8f80-507e-b978-cebed13b5de7,"Collect laboratory specimens, such as blood, urine, or feces, for testing.",TASK_4315,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
dd3ec0d5-804c-590d-9518-8385898c9736,"Perform office reception duties, such as scheduling appointments or helping customers.",TASK_4327,,Supplemental,,,Public-Facing,Communication,,
57ba7d86-0f1b-5812-9aca-3a6b10b312f0,"Clean, maintain, and sterilize instruments or equipment.",TASK_4308,,Core,,,Indoors (Office/Lab),Physical Tool,,
0f0457e9-d7e0-59d0-8c1a-77b79fa719e5,"Record information relating to animal genealogy, feeding schedules, appearance, behavior, or breeding.",TASK_4322,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
001ce785-bd2e-52ef-bcbe-b4631d656c2e,Provide emergency first aid to sick or injured animals.,TASK_4310,,Supplemental,,,Indoors (Office/Lab),Physical Tool,,
214cc4b1-9550-5f01-98e4-30f2415b64df,Prepare surgical equipment and pass instruments or materials to veterinarians during surgical procedures.,TASK_4318,,Supplemental,,,Indoors (Office/Lab),Physical Tool,,
d2d17150-9db3-5a46-b638-5d30a26837dd,"Educate or advise clients on animal health care, nutrition, or behavior problems.",TASK_4323,,Supplemental,,,Public-Facing,Communication,,
724e8da8-bc54-5f2f-a31d-2d7b61892247,Prepare examination or treatment rooms by stocking them with appropriate supplies.,TASK_4325,,Supplemental,,,Indoors (Office/Lab),Physical Tool,,
751c6c9f-1912-55b9-8358-272546f5f9f8,"Prepare feed for animals according to specific instructions, such as diet lists or schedules.",TASK_4320,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
2a1f3c2b-cbac-58ec-95c6-84620b253c56,Provide assistance with euthanasia of animals or disposal of corpses.,TASK_4326,,Supplemental,,,Indoors (Office/Lab),Physical Action,,
e5c13dd9-4870-5d15-a2a1-4b255de2ee9f,"Write reports, maintain research information, or perform clerical duties.",TASK_4329,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
ce5eaf6a-81a3-54b7-a2ee-eb39198b3210,"Perform hygiene-related duties, such as clipping animals' claws or cleaning and polishing teeth.",TASK_4324,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
26dd440d-1560-5b3e-ab81-60d09b2033b2,"Perform enemas, catheterizations, ear flushes, intravenous feedings, or gavages.",TASK_4319,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
b931562f-d3fa-52c2-9ad3-a5f5cab39e0d,"Perform accounting duties, such as bookkeeping, billing customers for services, or maintaining inventories.",TASK_4330,,Supplemental,,,Indoors (Office/Lab),Software/Technology,,
8eacf65f-ef89-55cd-bdc8-48870539975d,Exercise animals or provide them with companionship.,TASK_4321,,Supplemental,,,Indoors (Office/Lab),Physical Action,,
969b3a65-ded6-556f-b717-bf67da8b7f9d,Place orders to restock inventory of hospital or laboratory supplies.,TASK_21195,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
32900569-5a07-5cf7-a032-47cc769e28a8,Sell pet food or supplies to customers.,TASK_4332,,Supplemental,,,Public-Facing,Process/Method,,
fb7d9622-c9d9-5b57-a904-2422a64c47ef,"Dust, spray, or bathe animals to control insect pests.",TASK_4328,,Supplemental,,,Indoors (Office/Lab),Physical Action,,
2a837b1f-8fc7-5cbd-9a25-428bbe549561,Administer anesthetics during surgery and monitor the effects on animals.,TASK_4307,,Supplemental,,,Indoors (Office/Lab),Physical Tool,,
f4ec71c0-a774-5ca4-b0c1-f65f2e44e6bc,"Groom, trim, or clip animals' coats.",TASK_4333,,Supplemental,,,Indoors (Office/Lab),Physical Tool,,
7f15fe47-6b0f-5ebc-acac-2f613a47c1e0,"Dispose of contaminated sharps, in accordance with applicable laws, standards, and policies.",TASK_19375,,Core,,,Indoors (Office/Lab),Process/Method,,
72b54c72-e42d-59bd-ad1e-048ccacbf085,"Organize or clean blood-drawing trays, ensuring that all instruments are sterile and all needles, syringes, or related items are of first-time use.",TASK_19382,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
71d3664a-476e-5218-9e14-6f1c93a814bc,"Draw blood from veins by vacuum tube, syringe, or butterfly venipuncture methods.",TASK_19379,,Core,,,Indoors (Office/Lab),Process/Method,,
be176242-5588-5e77-80e4-9ceef3d83e07,Match laboratory requisition forms to specimen tubes.,TASK_19381,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
6a863dcc-bbb3-5dac-ad61-a1c7b77d90e8,"Dispose of blood or other biohazard fluids or tissue, in accordance with applicable laws, standards, or policies.",TASK_19374,,Core,,,Indoors (Office/Lab),Process/Method,,
d0569436-9dde-5d63-aa3f-8729c7dea41b,"Conduct standards tests, such as blood alcohol, blood culture, oral glucose tolerance, glucose screening, blood smears, or peak and trough drug levels tests.",TASK_19387,,Core,,,Indoors (Office/Lab),Process/Method,,
fcd12888-9349-5fd5-8e6d-cfa2775c7b99,"Collect specimens at specific time intervals for tests, such as those assessing therapeutic drug levels.",TASK_19385,,Core,,,Indoors (Office/Lab),Process/Method,,
870f17c2-a9a6-5594-8055-1af8e255e83c,Process blood or other fluid samples for further analysis by other medical professionals.,TASK_19392,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
8ffa285c-2721-5ee6-a70a-86f37fe5a5f2,Provide sample analysis results to physicians to assist diagnosis.,TASK_19393,,Core,,,Indoors (Office/Lab),Process/Method,,
364cc3bb-efd6-5d18-b7c5-5ce6f31e16ad,"Enter patient, specimen, insurance, or billing information into computer.",TASK_19389,,Supplemental,,,Indoors (Office/Lab),Software/Technology,,
825d32cb-fa16-5891-82e6-3adda86e4a63,Document route of specimens from collection to laboratory analysis and diagnosis.,TASK_19376,,Core,,,Indoors (Office/Lab),Process/Method,,
883cb838-d824-5708-829e-4f6d8f58a4c8,"Draw blood from capillaries by dermal puncture, such as heel or finger stick methods.",TASK_19378,,Core,,,Indoors (Office/Lab),Physical Action,,
cb2a8fdf-b554-5493-8ff5-f94f83bbe706,Conduct hemoglobin tests to ensure donor iron levels are normal.,TASK_19386,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
f27c80af-b86a-5f80-9659-a984e50f2cf9,Transport specimens or fluid samples from collection sites to laboratories.,TASK_19396,,Core,,,Indoors (Office/Lab),Physical Tool,,
2ff2e0c7-2c11-5909-b0f5-6c111a3128f5,"Collect fluid or tissue samples, using appropriate collection procedures.",TASK_19373,,Core,,,Indoors (Office/Lab),Process/Method,,
6a1f8ddb-442b-52dc-9aa3-644e35c021f1,Explain fluid or tissue collection procedures to patients.,TASK_19380,,Supplemental,,,Public-Facing,Communication,,
b45ee594-d2b7-5609-8dbc-7ab6bf4d23c6,Train other medical personnel in phlebotomy or laboratory techniques.,TASK_19395,,Supplemental,,,Indoors (Office/Lab),Communication,,
351b3e18-cd9e-595c-a23d-61c2a34c8220,"Administer subcutaneous or intramuscular injects, in accordance with licensing restrictions.",TASK_19383,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
41c94e8e-29cc-54d3-9178-2f86d6ee62e3,"Draw blood from arteries, using arterial collection techniques.",TASK_19377,,Core,,,Public-Facing,Process/Method,,
1c80a48a-df00-5961-a3c5-17257f5ebd5b,"Monitor blood or plasma donors during and after procedures to ensure health, safety, and comfort.",TASK_19390,,Supplemental,,,Indoors (Office/Lab),Physical Action,,
f7e8b497-9d92-5b9b-b493-b4eaee8008cf,"Determine donor suitability, according to interview results, vital signs, and medical history.",TASK_19388,,Core,,,Indoors (Office/Lab),Process/Method,,
fccd4d5e-3e11-5a60-bb6b-5292a2732750,"Calibrate or maintain machines, such as those used for plasma collection.",TASK_19384,,Supplemental,,,Indoors (Office/Lab),Physical Tool,,
98f25546-0d7e-5a13-823d-d1a4bf124c93,Serve refreshments to donors to ensure absorption of sugar into their systems.,TASK_19394,,Supplemental,,,Public-Facing,Process/Method,,
2fec5f70-f8e3-5786-a446-e03d02d7481f,Document clients' progress toward meeting established treatment objectives.,TASK_17535,,Supplemental,,,Indoors (Office/Lab),Communication,,
58388eb0-77a1-57fd-806b-7475853eca5e,Implement treatment plans or protocols as directed by speech-language pathologists.,TASK_17532,,Supplemental,,,Team-Oriented,Process/Method,,
35a1c2bd-6d77-560e-892d-3a5de4559d0c,Collect and compile data to document clients' performance or assess program quality.,TASK_17534,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
49537709-1ea3-57db-836f-ba7e8d3dc6e7,"Perform support duties, such as preparing materials, keeping records, maintaining supplies, and scheduling activities.",TASK_17539,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
89cc19a6-52cc-547a-8599-ecaadcdadc83,Assist speech-language pathologists in the remediation or development of speech and language skills.,TASK_17533,,Supplemental,,,Team-Oriented,Communication,,
783397be-7eac-562f-bb71-4af53d29bfca,Select or prepare speech-language instructional materials.,TASK_17541,,Supplemental,,,Indoors (Office/Lab),Communication,,
249e7096-8d9f-5787-ac07-5109ab20da8d,"Assist speech-language pathologists in the conduct of client screenings or assessments of language, voice, fluency, articulation, or hearing.",TASK_17531,,Supplemental,,,Team-Oriented,Communication,,
d866ef9b-877f-54b2-9bc0-b20ae8a6e5b8,"Prepare charts, graphs, or other visual displays to communicate clients' performance information.",TASK_17540,,Supplemental,,,Indoors (Office/Lab),Communication,,
70c7d6b3-d07f-5382-90be-c1cffd758c15,Test or maintain equipment to ensure correct performance.,TASK_17536,,Supplemental,,,Indoors (Office/Lab),Physical Tool,,
6f746e80-5da6-50bd-8737-fa9f8f0006d2,"Conduct in-service training sessions, or family and community education programs.",TASK_17538,,Supplemental,,,Public-Facing,Communication,,
af736d28-55de-5dd8-a7e9-f230a2adebe7,Assist speech-language pathologists in the conduct of speech-language research projects.,TASK_17537,,Supplemental,,,Indoors (Office/Lab),Communication,,
05dfa8d0-806a-5f92-a8dd-eee8c9250d81,"Clean, disinfect, or calibrate scopes or other endoscopic instruments according to manufacturer recommendations and facility standards.",TASK_17519,,Core,,,Indoors (Office/Lab),Process/Method,,
3d222bf4-23df-5461-8941-5e7c86b1cd5d,"Collect specimens from patients, using standard medical procedures.",TASK_17527,,Core,,,Indoors (Office/Lab),Process/Method,,
d696c8c0-1013-5a4d-a1d6-665403907e5c,Perform safety checks to verify proper equipment functioning.,TASK_17521,,Core,,,Indoors (Office/Lab),Process/Method,,
03096ae7-ed67-5adb-a2fc-019b76355bbd,Maintain or repair endoscopic equipment.,TASK_17523,,Core,,,Indoors (Office/Lab),Physical Tool,,
d3e2d84a-b580-5b37-95a2-2522f04b9f45,Assist physicians or registered nurses in the conduct of endoscopic procedures.,TASK_17525,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
6c4b9004-3994-58a9-91ac-f44ae651e67c,"Place devices, such as blood pressure cuffs, pulse oximeter sensors, nasal cannulas, surgical cautery pads, and cardiac monitoring electrodes, on patients to monitor vital signs.",TASK_17530,,Core,,,Indoors (Office/Lab),Physical Tool,,
673c3ebe-7304-58e4-acc7-c69849eb5482,Prepare suites or rooms according to endoscopic procedure requirements.,TASK_17522,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
2a1f8e43-9bfc-5885-aabb-c4d361b4e230,Maintain inventories of endoscopic equipment and supplies.,TASK_17520,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
bb2e9e71-d582-51cd-a3c5-f8d2d1ecbda5,Attend in-service training to validate or refresh basic professional skills.,TASK_17526,,Core,,,Indoors (Office/Lab),Process/Method,,
bd31367a-13a0-5aca-ba1d-5a4824b4aeb7,Conduct in-service training sessions to disseminate information regarding equipment or instruments.,TASK_17528,,Core,,,Indoors (Office/Lab),Process/Method,,
4b4591b2-91ea-5e70-9e5e-42361ce1b82c,Position or transport patients in accordance with instructions from medical personnel.,TASK_17524,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
9904dbf5-346d-50c2-b4e8-ea914f9f6a86,"Read current literature, talk with colleagues, or participate in professional organizations or conferences to keep abreast of developments in endoscopy.",TASK_17529,,Core,,,Indoors (Office/Lab),Process/Method,,
b19d35bd-e960-5c19-89d6-f504e40d8c72,"Take, receive, or check periodic inmate counts.",TASK_9428,,Core,,,Public-Facing,Process/Method,,
2d5aad9e-3720-517b-b3cb-738de20fb2ea,"Maintain order, discipline, and security within assigned areas in accordance with relevant rules, regulations, policies, and laws.",TASK_9429,,Core,,,Public-Facing,Process/Method,,
c498b493-c607-569c-a9ac-b3894ea99f5e,"Maintain knowledge of, comply with, and enforce all institutional policies, rules, procedures, and regulations.",TASK_9431,,Core,,,Public-Facing,Process/Method,,
95aad512-196f-5567-bd40-246cc43ea801,"Respond to emergencies, such as escapes.",TASK_9430,,Core,,,Public-Facing,Process/Method,,
feea1e21-0068-5c10-af1c-0b97fde989de,"Supervise and direct the work of correctional officers to ensure the safe custody, discipline, and welfare of inmates.",TASK_9432,,Core,,,Public-Facing,Process/Method,,
8282c52f-cf66-53ca-be09-088871d38127,Supervise or perform searches of inmates or their quarters to locate contraband items.,TASK_9434,,Core,,,Public-Facing,Process/Method,,
b969d44a-29fe-5cfc-88a4-a9a47583f7cc,"Monitor behavior of subordinates to ensure alert, courteous, and professional behavior toward inmates, parolees, fellow employees, visitors, and the public.",TASK_9435,,Supplemental,,,Public-Facing,Communication,,
ea90f155-fe68-5fa2-a892-41d47d0bd4ba,"Restrain, secure, or control offenders, using chemical agents, firearms, or other weapons of force as necessary.",TASK_9433,,Core,,,Public-Facing,Physical Action,,
0f8a6500-1ea1-5674-95ad-a63a7473678b,Carry injured offenders or employees to safety and provide emergency first aid when necessary.,TASK_9440,,Core,,,Outdoors,Physical Action,,
5045e9e9-1470-50c7-8432-091b98b7e029,"Complete administrative paperwork or supervise the preparation or maintenance of records, forms, or reports.",TASK_9436,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
64a73745-caad-5b27-8a53-b68e726adf98,"Supervise activities, such as searches, shakedowns, riot control, or institutional tours.",TASK_9439,,Supplemental,,,Public-Facing,Process/Method,,
d37d1a21-c9fc-5ede-aba7-ad1cd9b9183f,Conduct roll calls of correctional officers.,TASK_9438,,Core,,,Public-Facing,Process/Method,,
8f058bee-d9c6-5b39-91e4-bf49aef2a999,Instruct employees or provide on-the-job training.,TASK_9437,,Core,,,Public-Facing,Communication,,
af352cb7-1182-5e5e-8396-a43146e9538a,Resolve problems between inmates.,TASK_9444,,Core,,,Public-Facing,Communication,,
4a653cf5-cfb8-5a68-86b5-5d3683a0a297,Set up employee work schedules.,TASK_9443,,Supplemental,,,Public-Facing,Process/Method,,
96c147b1-de65-5ffb-87d4-fe1e493c7fcc,Examine incoming or outgoing mail to ensure conformance with regulations.,TASK_9448,,Core,,,Public-Facing,Process/Method,,
e0605bc1-76fb-5066-80c2-177ace7506a5,"Transfer or transport offenders on foot or by driving vehicles, such as trailers, vans, or buses.",TASK_9447,,Supplemental,,,Outdoors,Physical Action,,
b32e7d27-da93-5219-9879-c7a3715da8a5,Review offender information to identify issues that require special attention.,TASK_20255,,Core,,,Public-Facing,Process/Method,,
c8b75cf0-f308-5f93-8608-a621f1d10a7a,Develop work or security procedures.,TASK_9442,,Core,,,Public-Facing,Process/Method,,
d19cd80e-074a-50ac-99a4-5ce0ea2e76d0,Convey correctional officers' or inmates' complaints to superiors.,TASK_9449,,Supplemental,,,Public-Facing,Communication,,
658d87c1-b8c6-570a-8f7a-77575521c9ce,"Supervise or provide security for offenders performing tasks, such as construction, maintenance, laundry, food service, or other industrial or agricultural operations.",TASK_9441,,Core,,,Outdoors,Physical Tool,,
da4c2d5d-961c-595a-9761-97a90bac91a6,Conduct evaluations of employees' performance.,TASK_21196,,Core,,,Public-Facing,Communication,,
85c8ca0f-55e4-5921-8d19-b7fdb19deef2,"Rate behavior of inmates, promoting acceptable attitudes and behaviors to those with low ratings.",TASK_9446,,Supplemental,,,Public-Facing,Communication,,
26969e8e-3dd9-5a58-858f-e9b466d4b834,"Supervise and coordinate the investigation of criminal cases, offering guidance and expertise to investigators, and ensuring that procedures are conducted in accordance with laws and regulations.",TASK_566,,Core,,,Team-Oriented,Process/Method,,
c71e31ad-91c0-52b1-a551-a471dca3f5ea,Prepare work schedules and assign duties to subordinates.,TASK_574,,Core,,,Public-Facing,Process/Method,,
e4c3d7b3-f44f-5a49-80b7-809756b0a162,"Direct collection, preparation, and handling of evidence and personal property of prisoners.",TASK_571,,Core,,,Public-Facing,Process/Method,,
448330f9-2c09-59a1-86fa-327be66fd125,Investigate and resolve personnel problems within organization and charges of misconduct against staff.,TASK_567,,Core,,,Public-Facing,Communication,,
5e3200eb-d9f9-506c-a575-4f4a12820b16,Explain police operations to subordinates to assist them in performing their job duties.,TASK_564,,Core,,,Public-Facing,Communication,,
6e10e33e-1420-5e2c-baf9-6ebf4ed90d05,"Maintain logs, prepare reports, and direct the preparation, handling, and maintenance of departmental records.",TASK_569,,Core,,,Public-Facing,Process/Method,,
4d7ecf98-5e22-50b2-8e8a-60769f4f3365,"Inform personnel of changes in regulations and policies, implications of new or amended laws, and new techniques of police work.",TASK_565,,Core,,,Public-Facing,Communication,,
9f54e056-b776-506f-b6b1-51c43ffc5839,Train staff in proper police work procedures.,TASK_568,,Core,,,Public-Facing,Process/Method,,
43ef7336-b52e-50ff-aa5c-63d5ad10c09e,Discipline staff for violation of department rules and regulations.,TASK_575,,Core,,,Public-Facing,Process/Method,,
7ddd1c6c-2fcc-5066-a0ec-fcde0de280d0,"Monitor and evaluate the job performance of subordinates, and authorize promotions and transfers.",TASK_570,,Core,,,Public-Facing,Communication,,
3f7e4ddf-28ed-5094-8553-336b56c475a9,Review contents of written orders to ensure adherence to legal requirements.,TASK_577,,Core,,,Public-Facing,Process/Method,,
1ba89e60-92ea-5649-8928-da584fe04e5c,Conduct raids and order detention of witnesses and suspects for questioning.,TASK_573,,Core,,,Public-Facing,Process/Method,,
ca8dcb0c-5a62-54d6-b95e-7c27df63ff73,"Cooperate with court personnel and officials from other law enforcement agencies and testify in court, as necessary.",TASK_576,,Core,,,Team-Oriented,Communication,,
6bf89b19-176e-5392-a287-8532fbebb7a4,"Meet with civic, educational, and community groups to develop community programs and events, and to discuss law enforcement subjects.",TASK_581,,Core,,,Public-Facing,Communication,,
fd104bac-690c-56f1-8652-109d9949dcfb,"Inspect facilities, supplies, vehicles, and equipment to ensure conformance to standards.",TASK_578,,Core,,,Indoors (Office/Lab),Process/Method,,
da699a42-27c1-576a-ade4-643ef251e01d,Direct release or transfer of prisoners.,TASK_582,,Core,,,Public-Facing,Process/Method,,
46d2a8a8-8bcf-5ad1-85ed-dceb4df615ef,Requisition and issue equipment and supplies.,TASK_580,,Core,,,Public-Facing,Process/Method,,
8c324620-4593-5f51-b722-afab30854f00,"Develop, implement, and revise departmental policies and procedures.",TASK_572,,Core,,,Public-Facing,Process/Method,,
89f8094a-3ef8-59db-b983-7f493a85cb48,Prepare news releases and respond to police correspondence.,TASK_579,,Supplemental,,,Public-Facing,Communication,,
5182dd4a-d6d0-5ef7-825f-a5428403cef6,Prepare budgets and manage expenditures of department funds.,TASK_583,,Core,,,Public-Facing,Process/Method,,
85c0f124-bc58-5536-be88-accc33158e5f,Assign firefighters to jobs at strategic locations to facilitate rescue of persons and maximize application of extinguishing agents.,TASK_22910,,Core,,,Outdoors,Communication,,
b5ac7aec-36ca-5638-a79a-0e4920efa856,"Provide emergency medical services as required, and perform light to heavy rescue functions at emergencies.",TASK_22911,,Core,,,Outdoors,Physical Tool,,
a415f3ce-16bf-5b47-aa01-5b372df2780a,"Assess nature and extent of fire, condition of building, danger to adjacent buildings, and water supply status to determine crew or company requirements.",TASK_22912,,Core,,,Outdoors,Communication,,
f2f64148-df8b-59cc-a9eb-e85b23e242a1,"Communicate fire details to superiors, subordinates, or interagency dispatch centers, using two-way radios.",TASK_22913,,Core,,,Outdoors,Communication,,
61d069ea-819b-5eb9-94d5-11bfb7d104fb,"Serve as a working leader of an engine, hand, helicopter, or prescribed fire crew of three or more firefighters.",TASK_22914,,Core,,,Outdoors,Physical Tool,,
4e91c60b-bf97-5ca5-82ff-ed9fdd533f6b,"Instruct and drill fire department personnel in assigned duties, including firefighting, medical care, hazardous materials response, fire prevention, and related subjects.",TASK_22915,,Core,,,Outdoors,Physical Tool,,
14306a03-7033-5670-a61e-508da852de73,"Maintain fire suppression equipment in good condition, checking equipment periodically to ensure that it is ready for use.",TASK_22916,,Core,,,Outdoors,Physical Tool,,
edba5278-a7c7-58f8-bed4-5a320df95471,Evaluate the performance of assigned firefighting personnel.,TASK_22917,,Core,,,Outdoors,Communication,,
e0ef693a-9626-5499-a366-cc7eb1ee69ac,"Direct the training of firefighters, assigning of instructors to training classes, and providing of supervisors with reports on training progress and status.",TASK_22918,,Core,,,Public-Facing,Communication,,
92330065-5316-56bd-9e3a-6ffa24209792,"Perform maintenance and minor repairs on firefighting equipment, including vehicles, and write and submit proposals to modify, replace, and repair equipment.",TASK_22919,,Core,,,Outdoors,Physical Tool,,
086ca6ca-e25c-5382-8775-c6fa5fec52be,Schedule employee work assignments and set work priorities.,TASK_22920,,Core,,,Public-Facing,Communication,,
918b7f53-3b16-5ffb-a8d3-47969b97fe6f,Monitor fire suppression expenditures to ensure that they are necessary and reasonable.,TASK_22921,,Core,,,Outdoors,Process/Method,,
b35d9dc1-ebc9-5c6c-aa6d-4c8486694c5f,Participate in creating fire safety guidelines and evacuation schemes for nonresidential buildings.,TASK_22922,,Core,,,Indoors (Office/Lab),Process/Method,,
99052d15-e8d2-5391-87ea-3c288b641305,Maintain required maps and records.,TASK_22923,,Core,,,Indoors (Office/Lab),Process/Method,,
7688f80a-0901-5a07-8bb7-327925015fb3,Drive crew carriers to transport firefighters to fire sites.,TASK_22924,,Core,,,Outdoors,Physical Tool,,
58561d33-69ff-5f24-b2ea-329368c7cf2e,"Inspect stations, uniforms, equipment, or recreation areas to ensure compliance with safety standards, taking corrective action as necessary.",TASK_22925,,Core,,,Outdoors,Process/Method,,
0365dd7f-cee6-5627-99dd-9dbfecf795af,Evaluate fire station procedures to ensure efficiency and enforcement of departmental regulations.,TASK_22926,,Core,,,Indoors (Office/Lab),Process/Method,,
6c77c18e-fdc8-58b2-be1e-b50737c3419d,"Direct firefighters in station maintenance duties, and participate in these duties.",TASK_22927,,Supplemental,,,Outdoors,Physical Tool,,
fd0fc034-e060-579c-8dbe-18e03e8cefdf,"Recommend personnel actions related to disciplinary procedures, performance, leaves of absence, and grievances.",TASK_22928,,Core,,,Public-Facing,Communication,,
6e5dec75-2f0e-5fc9-b23e-d412af888f92,"Perform administrative duties, such as compiling and maintaining records, completing forms, preparing reports, or composing correspondence.",TASK_22929,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
8219da4c-2718-5bdd-b91a-123e7eb57a74,"Direct investigation of cases of suspected arson, hazards, and false alarms and submit reports outlining findings.",TASK_22930,,Core,,,Independent,Process/Method,,
3bc2fad0-90a9-5639-86ce-92fa9970708f,Recommend equipment modifications or new equipment purchases.,TASK_22931,,Core,,,Outdoors,Physical Tool,,
